timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero,tel_pezzi_prodotti,tel_tempo_attivo,tel_tempo_fermo,tel_velocità_nominale,disponibilità,efficienza
2020-04-10 06:00:00,67,True,65.5,79.5,2,1415.193631836792,3086,519,0.4646202000000076,0.856,0.987
2020-04-10 07:00:00,4,True,120.5,169.0,2,1446.4193848492012,3138,467,0.4646202000000076,0.8705,0.9921
2020-04-10 08:00:00,4,True,101.0,105.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,7,True,6.0,6.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,8,True,6.0,6.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,67,True,16.0,17.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,107,True,81.0,81.0,5,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,154,True,6.0,6.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 08:00:00,155,True,6.0,6.0,1,1286.3875777970566,2807,793,0.4646202000000076,0.7797,0.9864
2020-04-10 09:00:00,4,True,179.0,290.0,1,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,66,True,9.0,9.0,1,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,67,True,13.0,13.333333333333334,3,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,68,True,181.0,291.0,1,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,83,True,28.0,30.0,1,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,95,True,787.0,790.0,1,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 09:00:00,97,True,396.5,398.5,2,1075.0564458104514,2340,1265,0.4646202000000076,0.6491,0.9888
2020-04-10 10:00:00,67,True,17.0,17.0,1,1343.8205723632104,2916,684,0.4646202000000076,0.81,0.9919
2020-04-10 10:00:00,68,True,3.0,3.0,1,1343.8205723632104,2916,684,0.4646202000000076,0.81,0.9919
2020-04-10 10:00:00,107,True,26.0,26.0,1,1343.8205723632104,2916,684,0.4646202000000076,0.81,0.9919
2020-04-10 11:00:00,4,True,12.0,14.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,67,True,20.0,20.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,68,True,2.0,3.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,69,True,71.0,71.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,70,True,71.0,71.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
