timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero
2020-05-09 16:00:00,142,True,94.5,95.0,2
2020-05-09 16:00:00,143,,14.0,-1.0,1
2020-05-09 16:00:00,143,True,34.0,34.125,8
2020-05-09 16:00:00,149,,128.0,-1.0,1
2020-05-09 17:00:00,0,,109.8,-1.0,25
2020-05-09 17:00:00,2,,27.8,-1.0,5
2020-05-09 17:00:00,4,,14.0,-1.0,1
2020-05-09 17:00:00,43,True,40.55555555555556,40.55555555555556,9
2020-05-09 17:00:00,107,True,22.5,22.5,2
2020-05-09 17:00:00,110,,43.0,-1.0,1
2020-05-09 17:00:00,113,True,36.125,36.125,8
2020-05-09 17:00:00,149,,27.0,-1.0,3
2020-05-09 18:00:00,0,,27.25,-1.0,48
2020-05-09 18:00:00,2,,3.25,-1.0,4
2020-05-09 18:00:00,4,,211.0,-1.0,2
2020-05-09 18:00:00,4,True,14.0,15.0,1
2020-05-09 18:00:00,24,,69.0,-1.0,1
2020-05-09 18:00:00,97,True,18.419354838709676,18.483870967741936,31
2020-05-09 18:00:00,102,True,408.0,456.0,1
2020-05-09 18:00:00,107,True,31.666666666666668,31.666666666666668,3
2020-05-09 18:00:00,110,,46.0,-1.0,2
2020-05-09 18:00:00,127,,30.0,-1.0,1
2020-05-09 18:00:00,142,,233.0,-1.0,1
2020-05-09 18:00:00,143,True,25.333333333333332,25.333333333333332,6
2020-05-09 18:00:00,149,,11.4,-1.0,5
2020-05-11 05:00:00,0,,26.32608695652174,-1.0,46
2020-05-11 05:00:00,2,,48.0,-1.0,1
2020-05-11 05:00:00,3,,314.0,-1.0,1
2020-05-11 05:00:00,4,,35.25,-1.0,4
2020-05-11 05:00:00,4,True,184.0,192.5,2
2020-05-11 05:00:00,43,True,31.125,31.625,8
2020-05-11 05:00:00,66,True,11.0,11.0,1
2020-05-11 05:00:00,68,True,14.0,16.0,2
2020-05-11 05:00:00,69,True,10.0,10.5,2
2020-05-11 05:00:00,70,True,19.0,20.0,1
2020-05-11 05:00:00,71,True,5.75,6.5,4
2020-05-11 05:00:00,72,True,19.0,20.0,1
2020-05-11 05:00:00,95,True,170.66666666666666,171.66666666666666,3
2020-05-11 05:00:00,97,True,59.578947368421055,60.21052631578947,19
2020-05-11 05:00:00,99,,120500.0,-1.0,1
2020-05-11 05:00:00,113,True,38.8,40.4,5
2020-05-11 05:00:00,143,True,1.0,1.0,1
2020-05-11 05:00:00,149,,9.0,-1.0,2
2020-05-11 06:00:00,0,,98.0,-1.0,6
2020-05-11 06:00:00,4,,18.0,-1.0,1
2020-05-11 06:00:00,107,True,128.66666666666666,128.66666666666666,3
2020-05-11 06:00:00,110,,127.66666666666667,-1.0,3
2020-05-11 06:00:00,113,True,21.333333333333332,21.666666666666668,3
2020-05-11 07:00:00,0,,54.26315789473684,-1.0,19
2020-05-11 07:00:00,2,,19.0,-1.0,1
2020-05-11 07:00:00,4,,39.6,-1.0,5
2020-05-11 07:00:00,22,True,240.0,302.0,1
2020-05-11 07:00:00,38,,1.6666666666666667,-1.0,3
2020-05-11 07:00:00,43,,176.5,-1.0,2
2020-05-11 07:00:00,43,True,22.545454545454547,31.90909090909091,11
2020-05-11 07:00:00,68,True,11.0,357.0,1
2020-05-11 07:00:00,107,True,2047.0,2047.0,2
2020-05-11 07:00:00,110,,2046.0,-1.0,2
2020-05-11 07:00:00,113,True,18.0,18.0,2
2020-05-11 07:00:00,143,True,65.0,66.0,1
2020-05-11 07:00:00,149,,8.0,-1.0,1
2020-05-11 08:00:00,0,,82.75,-1.0,28
2020-05-11 08:00:00,2,,82.25,-1.0,4
2020-05-11 08:00:00,4,,27.166666666666668,-1.0,12
2020-05-11 08:00:00,11,,76.0,-1.0,1
2020-05-11 08:00:00,12,,73.0,-1.0,1
2020-05-11 08:00:00,13,,74.0,-1.0,1
2020-05-11 08:00:00,14,,74.0,-1.0,1
2020-05-11 08:00:00,38,,2.0,-1.0,2
2020-05-11 08:00:00,43,,43.0,-1.0,2
2020-05-11 08:00:00,43,True,24.75,26.25,4
2020-05-11 08:00:00,67,True,19.0,20.0,2
2020-05-11 08:00:00,91,,77.0,-1.0,1
2020-05-11 08:00:00,91,True,42.0,122.0,1
2020-05-11 08:00:00,113,True,40.15384615384615,40.84615384615385,13
2020-05-11 08:00:00,114,True,31.0,32.0,1
2020-05-11 08:00:00,115,True,31.0,32.0,1
2020-05-11 09:00:00,0,,38.96875,-1.0,32
2020-05-11 09:00:00,2,,27.0,-1.0,1
2020-05-11 09:00:00,4,,339.5,-1.0,4
2020-05-11 09:00:00,38,,1.0,-1.0,3
2020-05-11 09:00:00,43,,35.333333333333336,-1.0,3
2020-05-11 09:00:00,43,True,23.0,29.842105263157894,19
2020-05-11 09:00:00,70,True,1.0,1.0,1
2020-05-11 09:00:00,72,True,1.0,1.0,1
2020-05-11 09:00:00,102,True,1351.0,1416.0,1
2020-05-11 09:00:00,107,,70.0,-1.0,1
2020-05-11 09:00:00,107,True,77.0,77.0,1
2020-05-11 09:00:00,110,,72.5,-1.0,2
2020-05-11 09:00:00,113,True,34.0,34.42857142857143,7
2020-05-11 09:00:00,124,,222.0,-1.0,1
2020-05-11 09:00:00,127,,50.0,-1.0,1
2020-05-11 10:00:00,0,,294.1,-1.0,10
2020-05-11 10:00:00,2,,30.0,-1.0,2
2020-05-11 10:00:00,4,,43.0,-1.0,1
2020-05-11 10:00:00,67,True,143.0,144.0,1
2020-05-11 10:00:00,113,True,47.0,47.75,4
2020-05-11 10:00:00,149,,26.5,-1.0,4
2020-05-11 11:00:00,0,,104.11111111111111,-1.0,18
2020-05-11 11:00:00,2,,64.0,-1.0,4
2020-05-11 11:00:00,4,,40.666666666666664,-1.0,3
2020-05-11 11:00:00,22,,24.0,-1.0,1
2020-05-11 11:00:00,24,,86.0,-1.0,1
2020-05-11 11:00:00,36,,144.0,-1.0,1
2020-05-11 11:00:00,36,True,110.0,280.0,1
2020-05-11 11:00:00,38,,2.0,-1.0,1
2020-05-11 11:00:00,39,True,107.0,279.0,1
2020-05-11 11:00:00,68,True,36.0,54.0,1
2020-05-11 11:00:00,107,,51.0,-1.0,1
2020-05-11 11:00:00,107,True,32.833333333333336,32.833333333333336,6
2020-05-11 11:00:00,110,,34.42857142857143,-1.0,7
2020-05-11 11:00:00,113,True,304.0,305.6666666666667,3
2020-05-11 11:00:00,149,,45.4,-1.0,5
2020-05-11 12:00:00,0,,74.16666666666667,-1.0,12
2020-05-11 12:00:00,2,,64.5,-1.0,2
2020-05-11 12:00:00,4,,278.0,-1.0,1
2020-05-11 12:00:00,4,True,268.0,412.5,2
2020-05-11 12:00:00,69,True,1.0,2.0,1
2020-05-11 12:00:00,70,True,1.0,2.0,1
2020-05-11 12:00:00,71,True,10.0,10.0,1
2020-05-11 12:00:00,72,True,1.0,2.0,1
2020-05-11 12:00:00,102,True,641.0,1222.0,1
2020-05-11 12:00:00,107,,1210.0,-1.0,1
2020-05-11 12:00:00,107,True,18.0,18.0,2
2020-05-11 12:00:00,110,,414.3333333333333,-1.0,3
2020-05-11 12:00:00,113,True,12.5,13.5,2
2020-05-11 12:00:00,143,True,16.0,17.0,1
2020-05-11 12:00:00,150,,81.0,-1.0,1
2020-05-11 13:00:00,0,,58.84,-1.0,25
2020-05-11 13:00:00,2,,2.3333333333333335,-1.0,3
2020-05-11 13:00:00,4,True,2.0,111.0,1
2020-05-11 13:00:00,11,True,72.0,108.5,2
2020-05-11 13:00:00,12,True,72.0,108.5,2
2020-05-11 13:00:00,13,True,72.0,108.5,2
2020-05-11 13:00:00,14,True,72.0,108.5,2
2020-05-11 13:00:00,40,True,57.5,108.5,2
2020-05-11 13:00:00,41,True,57.5,108.5,2
2020-05-11 13:00:00,42,True,57.5,108.5,2
2020-05-11 13:00:00,43,True,57.5,108.5,2
2020-05-11 13:00:00,69,True,2.0,2.0,1
2020-05-11 13:00:00,70,True,2.0,2.0,1
2020-05-11 13:00:00,71,True,2.0,2.0,1
2020-05-11 13:00:00,72,True,2.0,2.0,1
2020-05-11 13:00:00,75,True,6.0,7.0,1
2020-05-11 13:00:00,77,True,6.0,7.0,1
2020-05-11 13:00:00,79,True,6.0,7.0,1
2020-05-11 13:00:00,81,True,6.0,7.0,1
2020-05-11 13:00:00,102,True,54.0,58.0,2
2020-05-11 13:00:00,113,True,45.0,45.714285714285715,14
2020-05-11 13:00:00,142,True,57.5,108.5,2
2020-05-11 13:00:00,143,True,57.5,108.5,2
2020-05-11 13:00:00,144,True,57.5,108.5,2
2020-05-11 13:00:00,145,True,58.0,108.5,2
2020-05-11 13:00:00,149,,2.0,-1.0,1
2020-05-11 14:00:00,0,,116.47368421052632,-1.0,19
2020-05-11 14:00:00,2,,11.2,-1.0,5
2020-05-11 14:00:00,3,,5.0,-1.0,1
2020-05-11 14:00:00,4,,72.0,-1.0,2
2020-05-11 14:00:00,22,True,133.0,177.0,1
2020-05-11 14:00:00,68,,14.0,-1.0,1
2020-05-11 14:00:00,68,True,24.0,25.0,1
2020-05-11 14:00:00,107,,1.0,-1.0,1
2020-05-11 14:00:00,107,True,16.0,21.75,4
2020-05-11 14:00:00,110,,15.0,-1.0,4
2020-05-11 14:00:00,113,True,52.42857142857143,53.0,7
2020-05-11 14:00:00,149,,30.0,-1.0,2
2020-05-11 15:00:00,0,,86.79166666666667,-1.0,24
2020-05-11 15:00:00,2,,5.0,-1.0,2
2020-05-11 15:00:00,4,,254.5,-1.0,4
2020-05-11 15:00:00,38,,1.0,-1.0,1
2020-05-11 15:00:00,67,True,9.0,10.0,1
2020-05-11 15:00:00,68,True,17.0,18.0,1
2020-05-11 15:00:00,91,True,22.0,23.0,1
2020-05-11 15:00:00,107,,122.0,-1.0,2
2020-05-11 15:00:00,107,True,82.0,82.0,1
2020-05-11 15:00:00,110,,107.66666666666667,-1.0,3
2020-05-11 15:00:00,113,True,115.07142857142857,146.28571428571428,14
2020-05-11 15:00:00,143,True,20.333333333333332,21.666666666666668,3
2020-05-11 15:00:00,149,,9.0,-1.0,2
2020-05-11 16:00:00,0,,88.30434782608695,-1.0,23
2020-05-11 16:00:00,2,,32.0,-1.0,3
2020-05-11 16:00:00,4,,68.25,-1.0,8
2020-05-11 16:00:00,4,True,560.0,578.0,1
2020-05-11 16:00:00,66,True,10.0,11.0,1
2020-05-11 16:00:00,67,True,19.0,20.0,2
2020-05-11 16:00:00,107,,3.0,-1.0,1
2020-05-11 16:00:00,107,True,93.0,222.0,1
2020-05-11 16:00:00,110,,47.0,-1.0,2
2020-05-11 16:00:00,113,,375.0,-1.0,1
2020-05-11 16:00:00,113,True,20.0,20.5,2
2020-05-11 16:00:00,117,True,52.0,53.0,2
2020-05-11 16:00:00,143,,461.0,-1.0,1
2020-05-11 16:00:00,149,,112.0,-1.0,2
2020-05-11 17:00:00,0,,192.66666666666666,-1.0,12
2020-05-11 17:00:00,2,,215.5,-1.0,2
2020-05-11 17:00:00,4,True,1050.0,1052.0,1
2020-05-11 17:00:00,107,,341.0,-1.0,1
2020-05-11 17:00:00,107,True,1.0,1.0,1
2020-05-11 17:00:00,110,,340.0,-1.0,1
2020-05-11 17:00:00,117,True,4.857142857142857,5.857142857142857,7
2020-05-11 17:00:00,149,,370.0,-1.0,1
2020-05-11 17:00:00,150,,1032.0,-1.0,1
2020-05-11 18:00:00,0,,96.0,-1.0,16
2020-05-11 18:00:00,2,,34.857142857142854,-1.0,7
2020-05-11 18:00:00,4,,10.0,-1.0,1
2020-05-11 18:00:00,4,True,25.0,27.0,3
2020-05-11 18:00:00,24,,27.0,-1.0,1
2020-05-11 18:00:00,67,True,46.0,47.0,1
2020-05-11 18:00:00,107,True,252.25,252.25,4
2020-05-11 18:00:00,110,,251.25,-1.0,4
2020-05-11 18:00:00,117,True,7.0,8.0,1
2020-05-11 18:00:00,127,,33.0,-1.0,1
2020-05-11 18:00:00,149,,35.0,-1.0,5
2020-05-11 18:00:00,150,,9.5,-1.0,2
2020-05-11 19:00:00,0,,92.6923076923077,-1.0,13
2020-05-11 19:00:00,2,,15.0,-1.0,1
2020-05-11 19:00:00,4,,13.0,-1.0,4
2020-05-11 19:00:00,4,True,308.0,328.0,1
2020-05-11 19:00:00,43,True,27.8,29.0,5
2020-05-11 19:00:00,67,True,28.0,29.0,2
2020-05-11 19:00:00,69,True,3.0,4.0,1
2020-05-11 19:00:00,70,True,3.0,4.0,1
2020-05-11 19:00:00,71,True,17.0,17.0,1
2020-05-11 19:00:00,72,True,3.0,4.0,1
2020-05-11 19:00:00,102,True,1932.0,2382.0,1
2020-05-11 19:00:00,107,,1180.0,-1.0,2
2020-05-11 19:00:00,110,,1179.0,-1.0,2
2020-05-11 19:00:00,149,,14.0,-1.0,1
2020-05-11 20:00:00,0,,323.6666666666667,-1.0,6
2020-05-11 20:00:00,2,,14.25,-1.0,4
2020-05-11 20:00:00,4,,64.0,-1.0,6
2020-05-11 20:00:00,22,True,627.0,1087.0,1
2020-05-11 20:00:00,107,True,10.0,10.0,1
2020-05-11 20:00:00,110,,9.0,-1.0,1
2020-05-11 20:00:00,149,,13.8,-1.0,5
2020-05-11 21:00:00,0,,468.375,-1.0,8
2020-05-11 21:00:00,2,,19.666666666666668,-1.0,3
2020-05-11 21:00:00,4,,10.0,-1.0,2
2020-05-11 21:00:00,43,True,30.0,31.0,1
2020-05-11 21:00:00,67,True,22.5,23.5,2
2020-05-11 21:00:00,107,True,51.0,51.0,3
2020-05-11 21:00:00,110,,75.0,-1.0,2
2020-05-11 22:00:00,0,,180.45454545454547,-1.0,11
2020-05-11 22:00:00,2,,33.0,-1.0,4
2020-05-11 22:00:00,4,,49.7,-1.0,10
2020-05-11 22:00:00,24,,132.0,-1.0,1
2020-05-11 22:00:00,35,,49.0,-1.0,1
2020-05-11 22:00:00,36,True,107.0,474.0,1
2020-05-11 22:00:00,38,,2.0,-1.0,1
2020-05-11 22:00:00,39,,333.0,-1.0,1
2020-05-11 22:00:00,43,,28.0,-1.0,1
2020-05-11 22:00:00,66,True,24.0,25.0,1
2020-05-11 22:00:00,67,True,64.5,186.0,2
2020-05-11 22:00:00,107,True,416.0,416.0,1
2020-05-11 22:00:00,110,,415.0,-1.0,1
2020-05-11 22:00:00,117,True,35.0,36.0,1
2020-05-11 22:00:00,149,,31.666666666666668,-1.0,3
2020-05-11 23:00:00,0,,192.64705882352942,-1.0,17
2020-05-11 23:00:00,2,,38.5,-1.0,4
2020-05-11 23:00:00,4,,10.0,-1.0,1
2020-05-11 23:00:00,4,True,22.0,24.0,1
2020-05-11 23:00:00,43,True,90.0,91.0,1
2020-05-11 23:00:00,107,True,26.25,32.75,8
2020-05-11 23:00:00,110,,33.666666666666664,-1.0,6
2020-05-11 23:00:00,149,,26.6,-1.0,5
2020-05-12 00:00:00,0,,142.0,-1.0,16
2020-05-12 00:00:00,2,,48.75,-1.0,4
2020-05-12 00:00:00,3,,4.0,-1.0,1
2020-05-12 00:00:00,4,,63.333333333333336,-1.0,3
2020-05-12 00:00:00,4,True,23.0,25.0,1
2020-05-12 00:00:00,22,,146.0,-1.0,1
2020-05-12 00:00:00,31,,29.0,-1.0,1
2020-05-12 00:00:00,32,,29.0,-1.0,1
2020-05-12 00:00:00,33,,29.0,-1.0,1
2020-05-12 00:00:00,43,True,54.0,54.0,2
2020-05-12 00:00:00,69,True,11.0,11.0,1
2020-05-12 00:00:00,70,True,11.0,11.0,1
2020-05-12 00:00:00,71,True,11.0,11.0,1
2020-05-12 00:00:00,72,True,11.0,11.0,1
2020-05-12 00:00:00,102,True,154.0,272.0,1
2020-05-12 00:00:00,107,,51.5,-1.0,2
2020-05-12 00:00:00,107,True,135.0,135.0,5
2020-05-12 00:00:00,110,,128.0,-1.0,6
2020-05-12 00:00:00,149,,58.666666666666664,-1.0,3
2020-05-12 01:00:00,0,,220.0,-1.0,7
2020-05-12 01:00:00,2,,36.5,-1.0,4
2020-05-12 01:00:00,4,,8.0,-1.0,1
2020-05-12 01:00:00,43,True,38.5,61.0,2
2020-05-12 01:00:00,107,,53.0,-1.0,1
2020-05-12 01:00:00,110,,52.0,-1.0,1
2020-05-12 01:00:00,149,,45.333333333333336,-1.0,3
2020-05-12 05:00:00,0,,5.470588235294118,-1.0,17
2020-05-12 05:00:00,2,,5.0,-1.0,1
2020-05-12 05:00:00,4,,73.36,-1.0,25
2020-05-12 05:00:00,11,,637.5,-1.0,2
2020-05-12 05:00:00,12,,634.0,-1.0,2
2020-05-12 05:00:00,13,,428.6666666666667,-1.0,3
2020-05-12 05:00:00,14,,428.6666666666667,-1.0,3
2020-05-12 05:00:00,38,,24.75,-1.0,4
2020-05-12 05:00:00,40,,652.5,-1.0,2
2020-05-12 05:00:00,41,,684.5,-1.0,2
2020-05-12 05:00:00,42,,496.0,-1.0,3
2020-05-12 05:00:00,43,,727.0,-1.0,2
2020-05-12 05:00:00,56,,17.5,-1.0,2
2020-05-12 05:00:00,67,True,22.5,23.5,2
2020-05-12 05:00:00,69,True,3.0,3.0,2
2020-05-12 05:00:00,70,True,6.0,6.0,1
2020-05-12 05:00:00,71,True,5.5,6.5,2
2020-05-12 05:00:00,72,True,1.0,1.0,1
2020-05-12 05:00:00,102,True,3237.0,3808.0,1
2020-05-12 05:00:00,107,,557.5,-1.0,2
2020-05-12 05:00:00,110,,557.5,-1.0,2
2020-05-12 05:00:00,117,,71.0,-1.0,4
2020-05-12 05:00:00,117,True,174.16666666666666,500.0,6
2020-05-12 05:00:00,118,,14.0,-1.0,1
2020-05-12 05:00:00,142,,684.5,-1.0,2
2020-05-12 05:00:00,143,,684.5,-1.0,2
2020-05-12 05:00:00,144,,634.0,-1.0,2
2020-05-12 05:00:00,145,,684.5,-1.0,2
2020-05-12 05:00:00,149,,5.0,-1.0,1
2020-05-12 05:00:00,150,,5.0,-1.0,1
2020-05-12 06:00:00,0,,22.214285714285715,-1.0,28
2020-05-12 06:00:00,4,,137.5,-1.0,16
2020-05-12 06:00:00,4,True,15.0,16.0,2
2020-05-12 06:00:00,11,,22.0,-1.0,1
2020-05-12 06:00:00,11,True,6.0,43.0,1
2020-05-12 06:00:00,12,True,6.0,43.0,1
2020-05-12 06:00:00,13,True,42.0,43.0,1
2020-05-12 06:00:00,14,True,42.0,43.0,1
2020-05-12 06:00:00,38,,18.0,-1.0,2
2020-05-12 06:00:00,42,,10.0,-1.0,1
2020-05-12 06:00:00,66,,11.0,-1.0,1
2020-05-12 06:00:00,67,True,19.666666666666668,20.333333333333332,3
2020-05-12 06:00:00,95,True,6.0,7.0,1
2020-05-12 06:00:00,107,,527.6666666666666,-1.0,3
2020-05-12 06:00:00,110,,526.6666666666666,-1.0,3
2020-05-12 06:00:00,112,,33.0,-1.0,1
2020-05-12 06:00:00,113,True,32.4,43.8,15
2020-05-12 06:00:00,116,,35.0,-1.0,1
2020-05-12 06:00:00,117,,552.6,-1.0,5
2020-05-12 06:00:00,117,True,76.5,82.0,2
2020-05-12 06:00:00,118,,362.5,-1.0,2
2020-05-12 06:00:00,142,,7.0,-1.0,1
2020-05-12 07:00:00,0,,13.333333333333334,-1.0,54
2020-05-12 07:00:00,4,,96.27272727272727,-1.0,11
2020-05-12 07:00:00,4,True,4.0,5.0,1
2020-05-12 07:00:00,13,True,2.0,3.0,1
2020-05-12 07:00:00,38,,5.0,-1.0,1
2020-05-12 07:00:00,67,True,14.666666666666666,15.333333333333334,6
2020-05-12 07:00:00,68,True,15.0,16.0,1
2020-05-12 07:00:00,107,,13.0,-1.0,2
2020-05-12 07:00:00,110,,12.0,-1.0,2
2020-05-12 07:00:00,113,True,62.96,63.88,25
2020-05-12 07:00:00,117,True,54.666666666666664,58.833333333333336,12
2020-05-12 08:00:00,0,,178.84615384615384,-1.0,13
2020-05-12 08:00:00,2,,17.0,-1.0,2
2020-05-12 08:00:00,4,,21.0,-1.0,2
2020-05-12 08:00:00,43,True,80.0,80.66666666666667,3
2020-05-12 08:00:00,63,True,64.0,64.0,1
2020-05-12 08:00:00,69,True,2.0,2.0,1
2020-05-12 08:00:00,70,True,2.0,2.0,1
2020-05-12 08:00:00,71,True,2.0,2.0,1
2020-05-12 08:00:00,72,True,2.0,2.0,1
2020-05-12 08:00:00,102,True,773.0,775.0,1
2020-05-12 08:00:00,107,True,84.33333333333333,84.33333333333333,3
2020-05-12 08:00:00,110,,125.0,-1.0,2
2020-05-12 08:00:00,149,,43.0,-1.0,2
2020-05-12 09:00:00,0,,43.0,-1.0,40
2020-05-12 09:00:00,2,,48.8,-1.0,10
2020-05-12 09:00:00,3,,46.333333333333336,-1.0,6
2020-05-12 09:00:00,4,,20.666666666666668,-1.0,6
2020-05-12 09:00:00,24,,43.0,-1.0,1
2020-05-12 09:00:00,43,True,185.5,186.33333333333334,6
2020-05-12 09:00:00,67,True,18.0,19.0,2
2020-05-12 09:00:00,69,True,1.5,2.5,2
2020-05-12 09:00:00,70,True,1.5,2.5,2
2020-05-12 09:00:00,71,True,2.6666666666666665,3.0,3
2020-05-12 09:00:00,72,True,1.5,2.5,2
2020-05-12 09:00:00,107,True,27.75,27.75,8
2020-05-12 09:00:00,110,,53.25,-1.0,4
2020-05-12 09:00:00,117,True,73.2,74.4,5
2020-05-12 09:00:00,149,,41.77777777777778,-1.0,9
2020-05-12 09:00:00,150,,46.333333333333336,-1.0,6
2020-05-12 10:00:00,0,,27.404761904761905,-1.0,42
2020-05-12 10:00:00,2,,105.0,-1.0,1
2020-05-12 10:00:00,4,,12.058823529411764,-1.0,17
2020-05-12 10:00:00,37,,2.0,-1.0,1
2020-05-12 10:00:00,39,True,503.0,504.0,1
2020-05-12 10:00:00,67,True,15.545454545454545,16.727272727272727,11
2020-05-12 10:00:00,69,True,1.5,2.5,2
2020-05-12 10:00:00,70,True,3.0,3.5,2
2020-05-12 10:00:00,71,True,2.0,2.0,1
2020-05-12 10:00:00,72,True,3.0,3.5,2
2020-05-12 10:00:00,107,,31.0,-1.0,2
2020-05-12 10:00:00,110,,30.0,-1.0,2
2020-05-12 10:00:00,117,True,60.27777777777778,89.11111111111111,18
2020-05-12 10:00:00,127,,190.0,-1.0,1
2020-05-12 10:00:00,149,,105.5,-1.0,2
2020-05-12 11:00:00,0,,117.21052631578948,-1.0,19
2020-05-12 11:00:00,2,,83.5,-1.0,2
2020-05-12 11:00:00,4,,48.6,-1.0,5
2020-05-12 11:00:00,22,,172.0,-1.0,1
2020-05-12 11:00:00,43,True,73.2,74.6,5
2020-05-12 11:00:00,49,,36.0,-1.0,2
2020-05-12 11:00:00,67,True,42.5,43.5,2
2020-05-12 11:00:00,68,True,13.0,14.0,1
2020-05-12 11:00:00,69,True,6.0,7.0,1
2020-05-12 11:00:00,70,True,6.0,7.0,1
2020-05-12 11:00:00,71,True,6.0,7.0,1
2020-05-12 11:00:00,72,True,6.0,7.0,1
2020-05-12 11:00:00,102,True,138.5,547.5,2
2020-05-12 11:00:00,104,True,5.5,42.5,2
2020-05-12 11:00:00,107,,92.0,-1.0,1
2020-05-12 11:00:00,107,True,55.0,55.0,1
2020-05-12 11:00:00,110,,72.5,-1.0,2
2020-05-12 12:00:00,0,,57.2,-1.0,10
2020-05-12 12:00:00,4,,7.0,-1.0,3
2020-05-12 12:00:00,38,,1.0,-1.0,1
2020-05-12 12:00:00,43,,197.5,-1.0,2
2020-05-12 12:00:00,43,True,397.6666666666667,490.3333333333333,3
2020-05-12 12:00:00,67,True,14.0,14.0,1
2020-05-12 12:00:00,68,,8.0,-1.0,1
2020-05-12 12:00:00,69,True,17.0,18.0,2
2020-05-12 12:00:00,70,True,31.0,32.0,1
2020-05-12 12:00:00,71,True,31.0,32.0,1
2020-05-12 12:00:00,72,True,17.0,18.0,2
2020-05-12 12:00:00,107,,1.0,-1.0,1
2020-05-12 12:00:00,107,True,112.0,124.0,1
2020-05-12 12:00:00,110,,111.0,-1.0,1
2020-05-12 12:00:00,149,,46.0,-1.0,1
2020-05-12 13:00:00,0,,167.66666666666666,-1.0,12
2020-05-12 13:00:00,2,,18.5,-1.0,2
2020-05-12 13:00:00,4,,7.5,-1.0,2
2020-05-12 13:00:00,4,True,136.0,138.5,2
2020-05-12 13:00:00,43,,198.0,-1.0,1
2020-05-12 13:00:00,67,True,23.5,25.0,2
2020-05-12 13:00:00,107,True,291.75,299.5,4
2020-05-12 13:00:00,110,,233.8,-1.0,5
2020-05-12 13:00:00,149,,191.0,-1.0,2
2020-05-12 13:00:00,150,,212.0,-1.0,1
2020-05-12 14:00:00,0,,50.52173913043478,-1.0,23
2020-05-12 14:00:00,2,,650.0,-1.0,3
2020-05-12 14:00:00,4,,11.0,-1.0,9
2020-05-12 14:00:00,4,True,9.0,11.0,1
2020-05-12 14:00:00,11,,10.5,-1.0,2
2020-05-12 14:00:00,12,,15.0,-1.0,1
2020-05-12 14:00:00,13,,30.0,-1.0,1
2020-05-12 14:00:00,13,True,4.0,5.0,1
2020-05-12 14:00:00,14,,23.0,-1.0,1
2020-05-12 14:00:00,38,,2.0,-1.0,3
2020-05-12 14:00:00,42,True,10.0,11.0,1
2020-05-12 14:00:00,67,True,13.5,14.333333333333334,6
2020-05-12 14:00:00,83,True,39.0,44.0,1
2020-05-12 14:00:00,107,,1.0,-1.0,1
2020-05-12 14:00:00,107,True,959.0,1017.0,1
2020-05-12 14:00:00,110,,958.0,-1.0,1
2020-05-12 14:00:00,117,True,9.0,14.88888888888889,9
2020-05-12 14:00:00,142,True,7.0,8.0,1
2020-05-12 14:00:00,143,,13.0,-1.0,1
2020-05-12 14:00:00,145,,35.0,-1.0,1
2020-05-12 14:00:00,145,True,5.0,43.0,1
2020-05-12 16:00:00,0,,106.6,-1.0,10
2020-05-12 16:00:00,2,,26.5,-1.0,2
2020-05-12 16:00:00,4,,12.0,-1.0,2
2020-05-12 16:00:00,4,True,2891.5,2894.5,2
2020-05-12 16:00:00,67,True,28.0,29.5,2
2020-05-12 16:00:00,107,True,55.75,55.75,4
2020-05-12 16:00:00,110,,73.0,-1.0,3
2020-05-12 16:00:00,149,,32.0,-1.0,1
2020-05-12 17:00:00,0,,33.0,-1.0,25
2020-05-12 17:00:00,2,,23.333333333333332,-1.0,6
2020-05-12 17:00:00,3,,25.0,-1.0,1
2020-05-12 17:00:00,4,True,161.66666666666666,165.33333333333334,3
2020-05-12 17:00:00,67,True,10.0,11.0,1
2020-05-12 17:00:00,69,True,3.0,3.5,2
2020-05-12 17:00:00,70,True,1.0,2.0,1
2020-05-12 17:00:00,71,True,1.5,2.0,2
2020-05-12 17:00:00,72,True,1.0,1.0,1
2020-05-12 17:00:00,102,True,12.5,18.5,2
2020-05-12 17:00:00,149,,28.2,-1.0,5
2020-05-12 17:00:00,150,,9.333333333333334,-1.0,3
2020-05-13 05:00:00,0,,25.0,-1.0,10
2020-05-13 05:00:00,2,,3.0,-1.0,1
2020-05-13 05:00:00,3,,15.0,-1.0,3
2020-05-13 05:00:00,4,,283.6666666666667,-1.0,3
2020-05-13 05:00:00,4,True,155.66666666666666,196.66666666666666,3
2020-05-13 05:00:00,38,True,3110.0,4622.0,1
2020-05-13 05:00:00,67,True,67.0,68.0,1
2020-05-13 05:00:00,107,,21.0,-1.0,1
2020-05-13 05:00:00,107,True,186.0,186.0,3
2020-05-13 05:00:00,110,,287.5,-1.0,2
2020-05-13 05:00:00,150,,2.0,-1.0,2
2020-05-13 05:00:00,155,True,12.0,13.0,1
2020-05-13 06:00:00,0,,63.12,-1.0,25
2020-05-13 06:00:00,2,,5.0,-1.0,1
2020-05-13 06:00:00,3,,121.0,-1.0,1
2020-05-13 06:00:00,4,,11.0,-1.0,2
2020-05-13 06:00:00,4,True,56.333333333333336,71.66666666666667,3
2020-05-13 06:00:00,22,,132.0,-1.0,1
